source,destination,action,reason,status
docs/superpowers/plans/2026-05-23-standing-balance-physics-diagnostics-plan.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/plans/2026-05-23-standing-balance-physics-diagnostics-plan.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/plans/2026-05-23-static-dynamics-consistency-fix-plan.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/plans/2026-05-23-static-dynamics-consistency-fix-plan.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/plans/2026-05-26-balance-core-controller.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/plans/2026-05-26-balance-core-controller.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/plans/2026-05-27-balance-core-performance-validation-workflow.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/plans/2026-05-27-balance-core-performance-validation-workflow.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/plans/2026-05-28-balance-core-extended-longevity-validation.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/plans/2026-05-28-balance-core-extended-longevity-validation.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/plans/2026-05-29-sagittal-position-aware-balance-controller.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/plans/2026-05-29-sagittal-position-aware-balance-controller.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/plans/2026-06-01-step-e-root-cause-diagnostics.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/plans/2026-06-01-step-e-root-cause-diagnostics.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/plans/2026-06-02-physical-standing-height-envelope-implementation-plan.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/plans/2026-06-02-physical-standing-height-envelope-implementation-plan.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/plans/2026-06-03-continuous-low-height-sagittal-authority-fix.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/plans/2026-06-03-continuous-low-height-sagittal-authority-fix.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/reports/2026-05-24-stage1-completion-report.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/reports/2026-05-24-stage1-completion-report.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/reports/2026-05-24-stage2-diagnostic-report.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/reports/2026-05-24-stage2-diagnostic-report.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/reports/2026-05-24-stage2-gain-sweep-findings.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/reports/2026-05-24-stage2-gain-sweep-findings.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/specs/2026-05-14-centroidal-balance-controller-design.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/specs/2026-05-14-centroidal-balance-controller-design.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/specs/2026-05-16-unified-qp-force-distribution-design.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/specs/2026-05-16-unified-qp-force-distribution-design.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/specs/2026-05-19-full-wbc-c1-design.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/specs/2026-05-19-full-wbc-c1-design.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/specs/2026-05-23-standing-balance-physics-diagnostics.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/specs/2026-05-23-standing-balance-physics-diagnostics.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/specs/2026-05-23-static-dynamics-consistency-fix.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/specs/2026-05-23-static-dynamics-consistency-fix.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/specs/2026-05-23-wbc-correction-only-fix-OLD.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/specs/2026-05-23-wbc-correction-only-fix-OLD.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/specs/2026-05-23-wbc-correction-only-fix.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/specs/2026-05-23-wbc-correction-only-fix.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/specs/2026-05-23-wbc-correction-only-fix.md.backup,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/specs/2026-05-23-wbc-correction-only-fix.md.backup,git_mv,obsolete_experiment_doc,ok
docs/superpowers/specs/2026-05-24-stage2b-gravity-feedforward-spec.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/specs/2026-05-24-stage2b-gravity-feedforward-spec.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/specs/2026-05-26-balance-core-performance-validation.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/specs/2026-05-26-balance-core-performance-validation.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/specs/2026-05-26-stage2-clean-controller-architecture.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/specs/2026-05-26-stage2-clean-controller-architecture.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/specs/2026-05-28-balance-core-extended-longevity-validation.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/specs/2026-05-28-balance-core-extended-longevity-validation.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/specs/2026-05-29-sagittal-position-aware-balance-controller.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/specs/2026-05-29-sagittal-position-aware-balance-controller.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/specs/2026-05-30-sagittal-velocity-damped-balance-addendum.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/specs/2026-05-30-sagittal-velocity-damped-balance-addendum.md,git_mv,obsolete_experiment_doc,ok
docs/superpowers/specs/2026-06-02-physical-standing-height-envelope-design.md,archive/cleanup_2026-06-13/docs_archive/docs/superpowers/specs/2026-06-02-physical-standing-height-envelope-design.md,git_mv,obsolete_experiment_doc,ok
docs/task_11_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/task_11_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/task_11_validation_report.md,archive/cleanup_2026-06-13/docs_archive/docs/task_11_validation_report.md,git_mv,obsolete_experiment_doc,ok
docs/task_11_validation_summary.md,archive/cleanup_2026-06-13/docs_archive/docs/task_11_validation_summary.md,git_mv,obsolete_experiment_doc,ok
docs/upstream_controller_debug_plan.md,archive/cleanup_2026-06-13/docs_archive/docs/upstream_controller_debug_plan.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1_2000_threshold_diagnosis.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1_2000_threshold_diagnosis.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1_2000_validation_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1_2000_validation_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1_active_pitch_crossing_recovery_500_step_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1_active_pitch_crossing_recovery_500_step_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1_telemetry_readiness_check.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1_telemetry_readiness_check.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1b_early_release_profile_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1b_early_release_profile_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1b_telemetry_fix_and_500_recheck_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1b_telemetry_fix_and_500_recheck_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1b_threshold_candidate_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1b_threshold_candidate_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1c_500_step_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1c_500_step_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1c_amplitude_reassessment_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1c_amplitude_reassessment_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1c_early_activation_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1c_early_activation_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1c_early_activation_profile_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1c_early_activation_profile_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1d_500_step_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1d_500_step_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1d_phase8_failure_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1d_phase8_failure_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1d_symmetric_soft_band_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1d_symmetric_soft_band_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1e_adaptive_authority_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1e_adaptive_authority_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1e_adaptive_authority_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1e_adaptive_authority_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1e_adaptive_behavior_telemetry_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1e_adaptive_behavior_telemetry_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1e_metric_provenance_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1e_metric_provenance_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1f_adaptive_fast_response_phase_brake_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1f_adaptive_fast_response_phase_brake_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1f_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1f_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1g_500_step_validation_blocked_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1g_500_step_validation_blocked_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1g_early_transient_root_cause_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1g_early_transient_root_cause_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1g_full_error_table_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1g_full_error_table_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1g_predictive_fast_response_phase_brake_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1g_predictive_fast_response_phase_brake_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1g_validation_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1g_validation_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1g_validation_harness_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1g_validation_harness_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1h_500_step_validation_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1h_500_step_validation_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1h_drift_priority_activation_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1h_drift_priority_activation_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1h_drift_priority_wiring_fix_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1h_drift_priority_wiring_fix_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1h_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1h_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1h_support_drift_priority_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1h_support_drift_priority_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1i_1000_fix_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1i_1000_fix_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1i_1000_step_diagnostic_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1i_1000_step_diagnostic_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1i_500_step_validation_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1i_500_step_validation_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1i_support_hysteresis_recenter_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1i_support_hysteresis_recenter_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1j_1000_torque_authority_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1j_1000_torque_authority_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1j_remaining_drift_root_cause_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1j_remaining_drift_root_cause_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1j_support_hysteresis_higher_authority_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1j_support_hysteresis_higher_authority_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1j_support_hysteresis_higher_authority_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1j_support_hysteresis_higher_authority_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1k_1000_step_validation_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1k_1000_step_validation_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1k_support_hysteresis_early_entry_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1k_support_hysteresis_early_entry_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1k_torque_sign_convention_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1k_torque_sign_convention_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1l_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1l_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1l_fix_selection_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1l_fix_selection_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1l_startup_failure_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1l_startup_failure_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1m_conditional_pitch_blend_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1m_conditional_pitch_blend_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1m_drift_torque_analysis.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1m_drift_torque_analysis.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1m_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1m_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1m_full_audit_and_comparison_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1m_full_audit_and_comparison_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1m_startup_validation.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1m_startup_validation.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1m_vs_prior_profiles_drift_table.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1m_vs_prior_profiles_drift_table.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_actual_runtime_config_resolution.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_actual_runtime_config_resolution.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_apc_dependency_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_apc_dependency_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_apcr1h_baseline_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_apcr1h_baseline_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_candidate_design_from_apcr1m_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_candidate_design_from_apcr1m_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_corrected_profile_config_verification.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_corrected_profile_config_verification.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_fair_revalidation_and_5000_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_fair_revalidation_and_5000_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_feature_activation_and_ablation_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_feature_activation_and_ablation_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_feature_activation_trigger_test_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_feature_activation_trigger_test_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_final_validation_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_final_validation_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_low_0p300_5000_final_decision.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_low_0p300_5000_final_decision.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_phase1b_feature_code_presence_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_phase1b_feature_code_presence_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_phase1b_feature_code_verification_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_phase1b_feature_code_verification_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_phase1b_feature_tests_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_phase1b_feature_tests_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_phase2_2000_decision.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_phase2_2000_decision.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_phase2_ablation_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_phase2_ablation_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_phase2_runtime_feature_activation_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_phase2_runtime_feature_activation_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_recenter_priority_torque_boost_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_recenter_priority_torque_boost_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_root_cause_analysis.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_root_cause_analysis.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_runtime_config_consumption_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_runtime_config_consumption_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_smoke_100_feature_verification_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_smoke_100_feature_verification_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1n_vs_apcr1h_fair_2000_comparison.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1n_vs_apcr1h_fair_2000_comparison.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_2000_decision.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_2000_decision.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_2000_drift_comparison.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_2000_drift_comparison.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_2000_feature_activation_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_2000_feature_activation_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_2000_runtime_validation_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_2000_runtime_validation_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_2000_torque_stability_comparison.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_2000_torque_stability_comparison.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_band_control_failure_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_band_control_failure_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_direct_support_recenter_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_direct_support_recenter_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_direct_support_recenter_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_direct_support_recenter_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_t5_low_0p300_5000_drift_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_t5_low_0p300_5000_drift_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_t5_low_0p300_5000_feature_activation_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_t5_low_0p300_5000_feature_activation_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_t5_low_0p300_5000_final_decision.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_t5_low_0p300_5000_final_decision.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_t5_low_0p300_5000_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_t5_low_0p300_5000_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_t5_low_0p300_5000_stability_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_t5_low_0p300_5000_stability_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_tuned_band_control_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_tuned_band_control_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_tuned_best_variant_decision.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_tuned_best_variant_decision.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_tuned_variant_tests_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_tuned_variant_tests_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_tuned_variants_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_tuned_variants_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/apcr1nd_tuned_variants_implementation_summary.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/apcr1nd_tuned_variants_implementation_summary.md,git_mv,obsolete_experiment_doc,ok
docs/validation/e1_low_0p300_500_before_fix_analysis.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/e1_low_0p300_500_before_fix_analysis.md,git_mv,obsolete_experiment_doc,ok
docs/validation/e1_low_0p300_smoke_analysis.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/e1_low_0p300_smoke_analysis.md,git_mv,obsolete_experiment_doc,ok
docs/validation/e1_support_integral_500_step_corrected_metric_comparison.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/e1_support_integral_500_step_corrected_metric_comparison.md,git_mv,obsolete_experiment_doc,ok
docs/validation/e1_support_integral_500_step_gate_fix_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/e1_support_integral_500_step_gate_fix_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/e1_wiring_gate_audit_after_500.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/e1_wiring_gate_audit_after_500.md,git_mv,obsolete_experiment_doc,ok
docs/validation/e2_hip_yaw_regression_root_cause_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/e2_hip_yaw_regression_root_cause_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/e2_next_candidate_design_plan.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/e2_next_candidate_design_plan.md,git_mv,obsolete_experiment_doc,ok
docs/validation/e2_profile_verification.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/e2_profile_verification.md,git_mv,obsolete_experiment_doc,ok
docs/validation/e2_support_integral_cap_500_step_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/e2_support_integral_cap_500_step_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/e2b_low_0p300_500_comparison.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/e2b_low_0p300_500_comparison.md,git_mv,obsolete_experiment_doc,ok
docs/validation/e2b_support_integral_cap_aligned_gate_500_step_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/e2b_support_integral_cap_aligned_gate_500_step_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/f1_phase_aware_recenter_500_step_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/f1_phase_aware_recenter_500_step_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/f1b_signed_recenter_500_step_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/f1b_signed_recenter_500_step_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/f2_hysteresis_recenter_500_step_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/f2_hysteresis_recenter_500_step_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/f2_hysteresis_recenter_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/f2_hysteresis_recenter_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/g1a_500_step_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/g1a_500_step_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/g1b_bias_cancel_500_step_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/g1b_bias_cancel_500_step_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/phase_4_complete_summary.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/phase_4_complete_summary.md,git_mv,obsolete_experiment_doc,ok
docs/validation/phase_aware_recenter_next_experiment_plan.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/phase_aware_recenter_next_experiment_plan.md,git_mv,obsolete_experiment_doc,ok
docs/validation/phase_aware_support_recenter_strategy.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/phase_aware_support_recenter_strategy.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t5_high_0p480_5000_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t5_high_0p480_5000_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t5_high_0p480_band_failure_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t5_high_0p480_band_failure_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t5_high_0p480_smoke_200_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t5_high_0p480_smoke_200_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t5_tuned_telemetry_csv_fix_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t5_tuned_telemetry_csv_fix_report.md,git_mv,obsolete_experiment_doc,ok
